user_id,allergies,liked_tags,disliked_tags,prefers_light_food,sweet_tooth,coffee_addict,microwave_trust
13209,nuts,bread|creamy|fiber|high_protein|low_cal|meat|pork|savory|soda,baked|fried|potato|sour|tea,1,0,0,1
13210,dairy|seafood,beef|boiled|coffee|fiber|fresh|high_protein|low_cal|tea,baked|chicken|compote|creamy|pork|smoky,1,1,1,0
13211,,fiber|fish_tag|fresh|pork|savory|sweet|tea,chicken|grilled|meat|vegan,1,0,1,0
13212,nuts,beef|boiled|compote|fiber|juice|pork|smoky|spicy|vegan,fresh|rice|soda|tea,0,1,0,1
13213,nuts,beef|bread|fried|pasta|soda|sour|tea|turkey,boiled|meat|pickled|seafood_tag,0,0,0,0
13214,,chicken|fresh|fried|seafood_tag|soda|sweet|tea|turkey,baked|creamy|fiber|juice|rice|vegetarian,0,1,0,1
13215,,boiled|chicken|juice|pork|spicy|tea|vegan|vegetarian,coffee|fish_tag|potato,0,0,0,0
13216,fish,coffee|pickled|soda|tea|vegetarian,fiber|pasta|vegan,1,0,1,0
13217,chocolate,baked|bread|chicken|crispy|fiber|fried|savory|turkey,boiled|fish_tag|high_protein|smoky|sweet|vegan,0,0,0,1
13218,peas,fish_tag|juice|low_cal|pasta|pickled|spicy|vegetarian,beef|fried|rice|savory,0,1,0,1
13219,,bread|chicken|creamy|crispy|fresh|pork|spicy|tea,compote|fish_tag|juice|low_cal|seafood_tag|soda,1,0,0,1
13220,chocolate,high_protein|pickled|pork|smoky|soda|vegan,baked|beef|creamy|crispy|fiber|fried,0,0,0,1
13221,,bread|coffee|fiber|fish_tag|fresh|grilled|high_protein|low_cal|vegetarian,beef|compote|juice|rice|savory,1,0,1,1
13222,nuts,chicken|creamy|grilled|pickled|seafood_tag|turkey,boiled|high_protein|pork,0,0,0,1
13223,,boiled|fish_tag|grilled|high_protein|savory|soda|spicy|vegan,coffee|low_cal|meat|seafood_tag|sweet,0,0,0,1
13224,,baked|coffee|fresh|juice|sour|vegetarian,compote|fiber|high_protein,1,0,0,1
13225,,baked|boiled|grilled|pickled|seafood_tag|smoky|sweet,beef|fiber|fresh|juice|pasta|pork,0,0,0,1
13226,dairy|fish|seafood,beef|creamy|grilled|soda|sour|vegan,baked|potato|savory|seafood_tag|sweet,0,0,0,1
13227,,coffee|creamy|fresh|fried|grilled|pickled|spicy|sweet|tea,beef|fiber|juice|potato|vegetarian,0,0,0,1
13228,mayo,beef|coffee|grilled|pickled|seafood_tag,fish_tag|rice|smoky|sweet|vegan,1,0,0,1
13229,,baked|coffee|fish_tag|grilled|high_protein|low_cal|spicy,creamy|crispy|juice|pickled,0,0,1,0
13230,,juice|meat|pasta|smoky|sweet,baked|crispy|fresh|high_protein|rice|sour,0,0,0,0
13231,nuts,bread|chicken|coffee|fiber|fried|soda|vegan,high_protein|low_cal|seafood_tag|sour|spicy|tea,1,0,0,1
13232,,boiled|fish_tag|fresh|pork|rice|vegan,bread|sweet|turkey|vegetarian,0,0,0,0
13233,fish,compote|creamy|fish_tag|juice|sweet|tea|vegan|vegetarian,crispy|pasta|pickled|turkey,1,1,0,1
13234,chocolate,baked|boiled|coffee|fried|grilled|seafood_tag|smoky|tea,crispy|fiber|meat|pickled|spicy|vegetarian,0,0,1,1
13235,egg,baked|coffee|fish_tag|grilled|juice|sour|vegetarian,boiled|bread|compote|pickled|tea,1,0,0,1
13236,,chicken|creamy|juice|low_cal|pickled|seafood_tag|sour|tea,boiled|coffee|compote,0,0,0,1
13237,dairy,beef|compote|fish_tag|pickled|rice|seafood_tag|tea|vegan,boiled|coffee|crispy|fiber,0,0,0,0
13238,nuts,beef|chicken|compote|fried|low_cal|pasta|soda|turkey|vegetarian,baked|pork|savory|sweet|vegan,0,0,0,1
13239,,boiled|chicken|fresh|savory|vegetarian,beef|grilled|pickled|seafood_tag|sweet,0,0,0,1
13240,mayo,baked|compote|fiber|fried|low_cal|pickled|pork|sour|vegetarian,bread|chicken|meat|seafood_tag|spicy|tea,0,0,0,0
13241,gluten|mayo,crispy|juice|meat|potato|spicy|sweet,fiber|fresh|fried|pickled|savory|turkey,0,1,0,1
13242,,beef|boiled|fiber|fresh|pasta,baked|meat|pickled|potato,1,0,0,0
13243,,chicken|creamy|fiber|fried|pickled|potato|savory|sweet|tea,beef|grilled|high_protein|pork,0,0,0,1
13244,chocolate|citrus|mayo,coffee|fish_tag|juice|low_cal|pork|savory|tea|turkey|vegetarian,compote|fiber|fresh|pasta,1,0,1,0
13245,gluten,bread|fried|pickled|seafood_tag|spicy|sweet|vegan,chicken|high_protein|pasta|savory|tea,0,1,1,1
13246,seafood,crispy|fiber|fish_tag|juice|sour,baked|beef|coffee|fried|turkey,0,1,0,0
13247,,crispy|fresh|juice|low_cal|sour,baked|beef|compote|high_protein|pickled|seafood_tag,1,1,0,1
13248,nuts,creamy|fried|grilled|rice|seafood_tag|smoky|spicy|sweet|tea,pickled|sour|turkey|vegetarian,0,1,0,1
13249,gluten,boiled|coffee|fresh|juice|pork|turkey|vegetarian,compote|low_cal|sour,1,1,1,0
13250,,boiled|fresh|pasta|pickled|pork|seafood_tag|smoky|turkey,creamy|crispy|fried|grilled|savory,0,0,0,1
13251,,baked|chicken|creamy|low_cal|pork|potato|seafood_tag|spicy,coffee|fresh|grilled|high_protein|pasta,0,0,0,1
13252,gluten|peas,boiled|bread|low_cal|meat|pasta|soda,fish_tag|grilled|potato,0,1,0,0
13253,,baked|fiber|juice|low_cal|pickled|smoky|spicy,boiled|creamy|meat|pork|sweet,1,0,0,1
13254,,boiled|chicken|coffee|crispy|fresh|savory|seafood_tag|soda,fried|grilled|pork|rice|tea|vegan,0,0,1,0
13255,seafood,baked|beef|crispy|fresh|fried|rice|savory|sour|vegan,creamy|meat|soda|spicy,0,0,0,1
13256,mayo,boiled|coffee|compote|grilled|juice|rice|vegan,bread|pasta|pickled|pork|sweet,0,0,0,1
13257,,beef|boiled|bread|fiber|fish_tag|potato|savory,coffee|grilled|low_cal|pasta,0,1,0,0
13258,chocolate,baked|bread|crispy|seafood_tag|sour|spicy,coffee|fiber|fresh|pickled|sweet,1,0,0,1
13259,gluten,crispy|fish_tag|fried|soda|sweet|tea,baked|coffee|compote|juice|sour,1,0,0,1
13260,fish,boiled|crispy|fish_tag|fresh|high_protein|pork|potato|vegetarian,compote|fiber|fried|meat|sweet|vegan,1,0,0,0
13261,egg,beef|boiled|bread|fish_tag|fried|juice|meat|spicy,baked|fresh|vegetarian,0,0,0,0
13262,citrus|egg,compote|meat|seafood_tag|smoky|sour|sweet|vegetarian,boiled|crispy|fiber|savory,0,1,0,1
13263,,boiled|coffee|compote|juice|low_cal|pickled|sweet|tea,fresh|savory|smoky|soda|spicy,1,0,1,0
13264,dairy,baked|coffee|compote|fiber|juice|meat|pork|seafood_tag|smoky,crispy|fried|rice|savory|spicy|vegan,0,0,0,0
13265,,chicken|coffee|fiber|fish_tag|potato|vegetarian,boiled|fresh|smoky|vegan,0,0,1,0
13266,egg|nuts,crispy|fish_tag|high_protein|meat|rice|seafood_tag|soda|sweet|vegetarian,fresh|savory|smoky|sour|spicy|turkey,0,1,0,1
13267,,fish_tag|fresh|pork|seafood_tag|vegan|vegetarian,coffee|creamy|grilled|high_protein|juice,0,1,0,1
13268,,bread|chicken|fiber|fresh|pork|rice|savory|tea|vegan,beef|pasta|potato|seafood_tag|soda|sour,0,0,0,0
13269,,fiber|fresh|pickled|potato|seafood_tag|smoky|sour|sweet|vegan,boiled|bread|high_protein|meat|soda|spicy,1,1,0,1
13270,dairy,coffee|crispy|fried|pork|sour|spicy|tea|vegan|vegetarian,beef|low_cal|seafood_tag,1,0,1,1
13271,,baked|coffee|compote|meat|potato|vegan,bread|fried|grilled|sour|tea,0,1,1,1
13272,,boiled|coffee|fresh|fried|juice|sour|tea,crispy|fiber|pasta|pickled|seafood_tag|turkey,0,0,0,0
13273,chocolate,bread|chicken|coffee|fiber|low_cal|pickled|smoky|soda|turkey,compote|potato|tea,0,0,1,1
13274,chocolate,fish_tag|high_protein|juice|low_cal|pickled|pork|savory|seafood_tag,beef|crispy|sweet,0,0,0,1
13275,fish|peas,baked|juice|pasta|rice|vegan,fresh|fried|sweet,1,0,1,0
13276,,coffee|creamy|juice|pickled|rice|soda|sweet,chicken|fried|pork|vegetarian,1,1,0,1
13277,,coffee|fish_tag|pasta|pork|soda|tea|turkey,baked|bread|creamy|grilled|vegan|vegetarian,0,0,1,1
13278,,fish_tag|meat|pasta|potato|rice|savory|smoky|sour,chicken|crispy|fiber|high_protein|soda|vegetarian,1,0,0,1
13279,chocolate|mayo,bread|compote|fish_tag|low_cal|meat|pickled|smoky|soda|spicy,chicken|pork|savory|turkey,1,1,0,1
13280,nuts|peas,compote|fiber|pork|potato|vegetarian,baked|beef|fried|rice|seafood_tag|tea,1,0,0,0
13281,,baked|coffee|compote|fried|grilled|low_cal|pickled|spicy,crispy|pasta|potato|vegetarian,0,0,0,0
13282,,creamy|fish_tag|grilled|high_protein|rice,crispy|fiber|potato,0,1,0,1
13283,,meat|pork|savory|soda|spicy|sweet,boiled|chicken|fiber|grilled|low_cal|tea,0,0,0,1
13284,,baked|bread|fried|sweet|vegan|vegetarian,compote|high_protein|pasta|smoky|turkey,1,1,0,0
13285,chocolate,chicken|fresh|grilled|meat|seafood_tag|sweet,fiber|fried|potato|soda,0,0,0,1
13286,egg,boiled|creamy|fiber|fresh|grilled|low_cal|vegan,beef|high_protein|sour,0,0,0,0
13287,,baked|chicken|juice|pickled|seafood_tag|sweet|turkey|vegan,boiled|creamy|crispy|high_protein|low_cal|soda,0,1,0,1
13288,nuts,baked|crispy|fried|high_protein|pasta|pickled|potato|vegan,bread|creamy|meat|savory|soda,0,0,0,0
13289,mayo,coffee|fresh|high_protein|meat|soda|tea,baked|chicken|compote|pork,0,0,1,1
13290,mayo,boiled|chicken|compote|low_cal|meat|pickled|savory|turkey|vegetarian,coffee|fried|pasta|potato|sweet|tea,1,0,0,1
13291,nuts,coffee|crispy|juice|savory|smoky|soda|vegan|vegetarian,beef|bread|fried|grilled|high_protein|low_cal,1,0,1,0
13292,,chicken|coffee|grilled|high_protein|juice,fresh|pasta|seafood_tag|tea|turkey|vegan,0,0,1,1
13293,chocolate,fried|grilled|high_protein|soda|spicy|tea,boiled|creamy|crispy|juice|low_cal|smoky,1,0,1,1
13294,dairy|peas,juice|seafood_tag|smoky|soda|sour|spicy|tea|turkey,beef|fresh|potato|sweet,0,0,0,0
13295,,coffee|compote|fresh|pasta|seafood_tag|spicy|sweet|vegetarian,boiled|pickled|savory|vegan,0,1,1,1
13296,peas,baked|compote|low_cal|pickled|rice|vegan,fresh|high_protein|sour|tea,0,0,0,0
13297,,fiber|high_protein|juice|pasta|savory|seafood_tag|smoky|spicy|vegetarian,pork|sour|turkey,1,0,0,1
13298,,chicken|crispy|fiber|meat|pork,fresh|fried|smoky,0,0,0,1
13299,,baked|chicken|creamy|crispy|savory|spicy|tea|vegetarian,boiled|coffee|smoky,0,0,0,1
13300,,baked|boiled|bread|coffee|grilled|pickled|spicy|sweet|turkey,creamy|crispy|fried|low_cal|meat|sour,0,1,1,1
13301,,fresh|juice|meat|pasta|pork|sour|sweet|turkey|vegan,beef|bread|chicken|fiber|smoky|spicy,0,0,0,1
13302,,beef|creamy|crispy|high_protein|pasta|seafood_tag|tea|vegan|vegetarian,juice|meat|pork|soda|spicy|turkey,0,1,0,1
13303,peas,beef|compote|fiber|high_protein|low_cal|seafood_tag|smoky,crispy|tea|vegetarian,0,0,1,0
13304,seafood,beef|crispy|fiber|fresh|meat|rice,seafood_tag|spicy|vegan,0,0,1,1
13305,dairy|peas,compote|creamy|low_cal|meat|seafood_tag|tea,fiber|pork|smoky,0,0,0,1
13306,,boiled|chicken|coffee|high_protein|juice|meat|turkey,bread|fiber|fish_tag|fresh|pickled|soda,0,0,1,0
13307,egg,beef|bread|fish_tag|fresh|high_protein|low_cal|potato|sweet|vegan,baked|fiber|grilled|meat|seafood_tag|tea,1,1,0,1
13308,chocolate,bread|fiber|juice|sweet|vegan,baked|creamy|fried|meat|smoky,0,1,0,0
13309,,baked|creamy|pickled|potato|seafood_tag|sweet,fish_tag|high_protein|tea,0,0,0,1
13310,egg|gluten,fiber|fresh|high_protein|low_cal|meat|pasta|potato|vegetarian,compote|rice|smoky,1,0,0,0
13311,,crispy|high_protein|low_cal|pasta|pickled|smoky|sour|turkey,creamy|rice|tea,0,1,0,0
13312,,bread|fiber|high_protein|low_cal|meat|sour,fresh|fried|pasta|pork|tea|vegetarian,0,0,0,1
13313,,baked|boiled|compote|creamy|fresh|grilled|pork|rice|vegan,fish_tag|pasta|spicy|turkey,0,0,0,1
13314,,boiled|compote|pickled|rice|soda|sour|tea|turkey|vegan,bread|fish_tag|fried|juice,1,0,0,0
13315,,compote|fresh|fried|spicy|sweet|turkey,chicken|creamy|fiber|grilled|low_cal|smoky,0,1,0,1
13316,,fried|high_protein|pasta|vegan|vegetarian,chicken|compote|soda,1,1,0,0
13317,,crispy|fresh|grilled|pasta|soda|tea,boiled|creamy|low_cal|meat,0,0,0,1
13318,citrus|gluten|seafood,boiled|bread|crispy|fiber|pasta|tea|vegetarian,creamy|fish_tag|grilled|seafood_tag|sour,0,0,0,0
13319,fish,chicken|compote|grilled|savory|vegan,baked|fried|juice|sour,1,1,1,1
13320,,boiled|chicken|fiber|pasta|rice|smoky|soda|tea|vegetarian,compote|grilled|pork,1,0,1,1
13321,,boiled|chicken|fresh|fried|meat|pasta|potato|turkey|vegetarian,bread|crispy|juice,0,1,0,1
13322,,baked|grilled|rice|soda|sour,bread|coffee|creamy|seafood_tag,0,1,0,1
13323,,compote|crispy|fiber|fried|pasta|spicy|sweet,beef|coffee|creamy|fish_tag|high_protein,1,1,0,0
13324,mayo,creamy|meat|pasta|potato|spicy,baked|grilled|smoky|sour|turkey,0,0,0,1
13325,,pasta|pork|potato|sweet|vegan,beef|creamy|juice|low_cal|pickled,0,1,1,1
13326,,coffee|juice|meat|pasta|pork,crispy|fiber|low_cal|soda,0,0,1,0
13327,,bread|chicken|compote|crispy|low_cal|meat|soda|spicy|turkey,fish_tag|sweet|tea,0,0,0,1
13328,,chicken|coffee|fried|grilled|soda|vegan|vegetarian,compote|juice|rice|sweet,0,0,0,1
13329,,bread|compote|potato|rice|savory|sweet|turkey|vegan,coffee|creamy|smoky,0,0,0,1
13330,gluten,beef|boiled|chicken|creamy|crispy|juice|potato|rice,low_cal|spicy|turkey,0,0,0,0
13331,citrus,compote|juice|meat|tea|turkey|vegan,fish_tag|pickled|savory|seafood_tag|sour,0,0,0,1
13332,,compote|crispy|high_protein|juice|potato|savory|tea|vegan,chicken|coffee|creamy|sweet|turkey|vegetarian,0,0,0,1
13333,nuts,crispy|fiber|pork|rice|vegetarian,baked|fried|pasta|savory|sour|turkey,0,0,0,1
13334,,beef|fiber|grilled|low_cal|potato|smoky|sweet|tea,pickled|rice|vegan,0,0,0,0
13335,,boiled|fish_tag|low_cal|pickled|spicy|turkey,baked|creamy|fresh|pasta|seafood_tag|sour,0,0,0,1
13336,,boiled|coffee|crispy|fiber|fried|grilled|pork|sweet|vegetarian,beef|creamy|meat,0,0,1,1
13337,,baked|beef|creamy|fish_tag|grilled|pork|smoky|vegetarian,boiled|bread|coffee|fried|pickled|sweet,1,0,0,1
13338,nuts|peas,beef|fish_tag|low_cal|tea|vegan,baked|fried|meat|sour,1,1,0,1
13339,,grilled|high_protein|juice|pickled|seafood_tag|smoky|spicy|sweet|vegan,fresh|soda|tea,0,1,0,1
13340,,crispy|fiber|grilled|low_cal|meat|savory|smoky,baked|bread|pork|rice,1,0,0,1
13341,chocolate,fiber|fried|high_protein|juice|tea,compote|meat|seafood_tag|turkey|vegetarian,0,0,0,0
13342,,chicken|fresh|low_cal|vegan|vegetarian,creamy|fried|pork|smoky,0,1,0,1
13343,gluten,coffee|fish_tag|juice|pickled|pork|potato,fiber|grilled|smoky|sweet|tea,0,0,1,1
13344,,coffee|fish_tag|low_cal|rice|turkey,baked|boiled|fiber|grilled|meat|savory,1,1,1,1
13345,gluten,bread|coffee|fiber|meat|vegetarian,compote|fresh|high_protein|rice|soda,1,0,0,1
13346,,baked|chicken|fiber|high_protein|low_cal|potato|soda|turkey,beef|fresh|fried|spicy|sweet,0,0,0,1
13347,,baked|grilled|pork|seafood_tag|smoky,crispy|fish_tag|juice|turkey,0,0,0,1
13348,,bread|coffee|creamy|fish_tag|pasta|sweet,fried|low_cal|pickled|savory,0,1,1,1
13349,,compote|crispy|fresh|juice|pickled|potato|sweet|tea,grilled|meat|seafood_tag,0,1,0,1
13350,gluten,coffee|crispy|pickled|potato|seafood_tag|spicy|turkey,boiled|high_protein|tea,0,0,1,0
13351,,bread|coffee|crispy|grilled|high_protein|pasta|rice|smoky|vegan,boiled|pickled|seafood_tag|soda|sweet,1,0,0,1
13352,egg,boiled|coffee|fiber|fish_tag|fried|low_cal|vegan,crispy|juice|pickled|pork|tea,1,1,0,0
13353,dairy,compote|grilled|juice|low_cal|savory,crispy|fried|pork|sour,0,1,0,1
13354,chocolate,creamy|pasta|pickled|potato|sweet|vegetarian,crispy|grilled|juice|smoky,0,1,1,1
13355,,coffee|compote|crispy|fish_tag|juice|low_cal|pork|vegetarian,baked|fresh|potato|smoky,1,0,1,1
13356,,baked|coffee|high_protein|spicy|sweet|tea|turkey,compote|creamy|crispy|fish_tag,0,1,0,1
13357,nuts,creamy|crispy|high_protein|low_cal|pork|savory|seafood_tag,baked|coffee|compote|fresh|meat|smoky,0,1,0,0
13358,,chicken|coffee|fresh|pickled|savory|soda|sour|sweet,beef|boiled|fish_tag|grilled|meat|turkey,0,0,1,1
13359,,beef|fish_tag|grilled|pasta|rice|sour|spicy|vegan,bread|coffee|creamy|seafood_tag|tea,1,0,0,1
13360,,fresh|high_protein|savory|sweet|tea,bread|juice|pork|turkey,0,1,0,0
13361,,bread|coffee|fish_tag|fresh|low_cal,chicken|seafood_tag|sweet|tea,1,0,0,1
13362,dairy|peas,bread|fiber|fish_tag|grilled|juice|potato|sweet|vegan|vegetarian,baked|pork|rice|seafood_tag|tea|turkey,1,0,0,1
13363,chocolate|seafood,chicken|coffee|meat|pickled|savory|spicy|sweet|tea|vegan,baked|beef|creamy|low_cal|potato,0,1,1,0
13364,,boiled|chicken|coffee|juice|sour|vegan|vegetarian,rice|spicy|sweet|tea,1,0,0,1
13365,,compote|crispy|fried|spicy|vegetarian,bread|pasta|sweet,0,0,0,0
13366,citrus,baked|bread|compote|crispy|fried|pasta|smoky|vegetarian,coffee|fresh|high_protein|rice|seafood_tag,1,0,0,1
13367,,boiled|coffee|compote|crispy|low_cal|turkey|vegetarian,fiber|meat|pasta|pickled|tea,0,0,0,0
13368,citrus,coffee|fiber|fish_tag|fresh|high_protein|low_cal|tea,baked|beef|creamy|soda|vegetarian,1,1,1,1
13369,,boiled|coffee|grilled|pasta|seafood_tag|soda|tea|vegan,bread|juice|smoky|spicy|sweet,1,0,0,1
13370,,fish_tag|grilled|high_protein|seafood_tag|smoky,baked|boiled|bread|juice|pickled,0,0,0,0
13371,citrus|seafood,crispy|high_protein|low_cal|pork|savory|sweet|vegan,chicken|fresh|grilled,0,0,0,1
13372,egg|gluten|nuts,chicken|fish_tag|fresh|pasta|tea|turkey|vegetarian,baked|bread|grilled|sour|spicy,1,0,0,1
13373,,baked|compote|fiber|fresh|pickled|savory|sour,chicken|juice|low_cal|tea|turkey,0,1,0,1
13374,,creamy|pasta|pickled|rice|seafood_tag|smoky,coffee|compote|low_cal|pork|sour|sweet,0,0,0,1
13375,,chicken|coffee|rice|seafood_tag|soda|tea,fried|low_cal|potato|sour,0,0,1,1
13376,,boiled|compote|fiber|grilled|pork|rice,baked|soda|tea,0,0,0,1
13377,mayo,beef|chicken|crispy|grilled|pasta|spicy|sweet,compote|fish_tag|savory|tea,0,1,0,0
13378,egg|gluten|nuts,baked|bread|pasta|rice|seafood_tag|sour|sweet|vegetarian,boiled|fresh|high_protein,1,1,0,1
13379,chocolate,coffee|fiber|juice|pickled|seafood_tag|smoky|tea|vegetarian,beef|crispy|fresh|fried|turkey|vegan,0,0,0,0
13380,,beef|bread|fiber|fried|sour,baked|seafood_tag|smoky,0,0,0,0
13381,dairy,bread|compote|grilled|meat|smoky|spicy|tea|vegetarian,creamy|fresh|sour,0,0,0,1
13382,mayo,baked|bread|fish_tag|pork|soda|spicy|sweet|vegan,coffee|crispy|grilled|pasta|tea|turkey,0,1,1,1
13383,,chicken|compote|fresh|juice|sour|turkey,crispy|fried|pork|potato|smoky,1,0,0,0
13384,,baked|fresh|fried|pasta|potato|savory|spicy|sweet,creamy|juice|low_cal|smoky|tea|vegan,1,0,0,1
13385,mayo,chicken|coffee|fried|meat|pasta|pickled|sour,creamy|fiber|soda|vegetarian,1,0,1,1
13386,,boiled|chicken|fiber|pasta|pork|potato|savory|seafood_tag|vegan,bread|coffee|fresh|meat|rice|spicy,0,0,1,0
13387,chocolate|seafood,fried|meat|pickled|pork|rice|savory|soda|sweet|turkey,beef|spicy|vegetarian,0,0,0,1
13388,,chicken|compote|fish_tag|pasta|pork|potato|savory|spicy|vegan,beef|crispy|vegetarian,1,1,0,1
13389,citrus,beef|coffee|compote|grilled|soda|sour|sweet|tea,creamy|juice|pasta|pickled|smoky,0,1,1,0
13390,,baked|boiled|chicken|coffee|pickled,grilled|meat|sweet,0,0,0,1
13391,peas,compote|fresh|low_cal|pickled|pork|smoky|sweet|tea,chicken|coffee|crispy|fiber|seafood_tag|turkey,0,1,1,0
13392,,baked|boiled|fried|pork|savory|spicy|sweet,fresh|rice|smoky,0,1,0,1
13393,,fresh|smoky|sweet|vegan|vegetarian,boiled|compote|juice|tea|turkey,1,1,1,1
13394,,crispy|fiber|low_cal|meat|seafood_tag|sour|vegan,bread|chicken|creamy|fish_tag|pickled|pork,1,0,0,0
13395,peas,coffee|compote|fiber|grilled|high_protein|rice|soda,chicken|pasta|pickled|smoky|sweet|vegan,1,1,0,1
13396,,baked|bread|coffee|crispy|juice|pasta|smoky,fiber|fresh|pork|savory|vegan,0,0,1,0
13397,fish,beef|bread|compote|crispy|fish_tag|fried|juice|potato,chicken|low_cal|vegan,0,0,0,1
13398,,beef|fiber|pasta|sour|sweet,bread|fried|juice|smoky|tea|turkey,1,0,0,0
13399,,coffee|meat|savory|soda|sweet|turkey|vegan|vegetarian,beef|chicken|fish_tag|pasta|pork|seafood_tag,1,0,1,1
13400,chocolate,chicken|creamy|fresh|high_protein|pasta|savory|vegetarian,fried|pickled|pork,1,1,0,1
13401,,fried|high_protein|low_cal|potato|seafood_tag,beef|boiled|bread|fresh|meat|pasta,0,1,0,1
13402,,boiled|bread|grilled|juice|low_cal|potato|rice|vegan,baked|pasta|sweet|turkey,0,0,0,1
13403,,boiled|bread|grilled|savory|soda|spicy|sweet|turkey,compote|crispy|fiber|fried|high_protein|pork,0,0,1,1
13404,gluten,chicken|compote|crispy|fish_tag|fresh|grilled|low_cal|pasta|vegan,coffee|spicy|turkey,1,1,0,1
13405,dairy|peas,boiled|chicken|compote|pickled|potato|seafood_tag|soda|tea,beef|creamy|sweet,0,0,0,1
13406,,baked|coffee|creamy|fresh|high_protein|juice|meat|pasta,compote|spicy|turkey|vegan,0,0,1,0
13407,gluten,creamy|grilled|seafood_tag|soda|turkey,beef|bread|pickled|pork|sweet,1,0,1,1
13408,nuts|peas,fish_tag|grilled|low_cal|meat|smoky|vegan|vegetarian,boiled|bread|crispy|turkey,1,0,0,1
13409,,coffee|crispy|meat|pork|potato|smoky|turkey,baked|seafood_tag|spicy,0,0,0,0
13410,fish,baked|compote|creamy|high_protein|low_cal|tea|vegan,grilled|pasta|sour|spicy,1,1,1,0
13411,chocolate|mayo|seafood,coffee|fiber|fish_tag|juice|low_cal|pork|savory,beef|fresh|high_protein|pickled|turkey,1,0,1,1
13412,dairy,coffee|fish_tag|fried|meat|rice|savory|sour|spicy,creamy|fresh|juice|pickled|sweet|vegetarian,0,0,0,0
13413,,boiled|fresh|fried|grilled|juice|pickled|rice|spicy|turkey,baked|bread|fiber|high_protein|pasta|seafood_tag,0,0,0,0
13414,,fried|pickled|rice|seafood_tag|sweet|turkey,crispy|fish_tag|vegetarian,0,0,0,0
13415,,chicken|coffee|fish_tag|grilled|high_protein|meat|potato|spicy,fiber|pork|savory|sour|sweet,1,0,0,1
13416,,bread|fresh|low_cal|meat|savory|smoky|sweet|vegan|vegetarian,baked|beef|fiber|fried|high_protein,1,1,0,0
13417,,baked|bread|coffee|grilled|tea|turkey,beef|chicken|pasta|pork|seafood_tag|sweet,1,0,1,0
13418,seafood,baked|beef|bread|smoky|sweet,compote|juice|pickled|pork|soda,1,0,0,0
13419,,chicken|coffee|fresh|low_cal|savory,fiber|potato|vegan,1,0,1,1
13420,gluten|nuts,baked|bread|fiber|fresh|meat|pickled|pork|potato|seafood_tag,chicken|crispy|fried,0,0,0,1
13421,gluten,baked|fiber|potato|savory|smoky,coffee|crispy|soda|spicy|turkey|vegan,0,0,0,1
13422,mayo,beef|chicken|creamy|grilled|rice|sour|spicy|vegan,high_protein|tea|vegetarian,0,1,0,1
13423,chocolate,boiled|compote|savory|soda|spicy|sweet|tea,baked|crispy|fried|pickled|sour|turkey,0,0,1,1
13424,gluten,baked|creamy|low_cal|pickled|potato|sweet,fried|grilled|rice|smoky|turkey,0,1,0,1
13425,,coffee|compote|fish_tag|fresh|fried|pasta|potato|rice,beef|low_cal|meat|pickled,0,1,1,1
13426,,compote|creamy|meat|pasta|rice|soda|sour|spicy|tea,boiled|fiber|fresh|juice|savory|vegetarian,0,0,0,1
13427,,beef|compote|grilled|high_protein|meat|savory|sour,chicken|fiber|pasta|pickled|seafood_tag|tea,0,0,1,1
13428,fish|nuts,fish_tag|grilled|low_cal|pasta|seafood_tag|smoky|sour,creamy|fresh|fried|sweet,1,0,0,1
13429,,creamy|crispy|fiber|fresh|grilled|juice|rice|smoky|spicy,high_protein|pasta|sour|turkey|vegan,0,0,0,1
13430,,creamy|grilled|low_cal|pickled|potato|savory|smoky|tea,baked|high_protein|pork,0,0,1,1
13431,peas,beef|coffee|fish_tag|pickled|potato|rice|spicy|sweet|vegetarian,juice|low_cal|meat|pork|savory,1,0,0,0
13432,fish,bread|crispy|low_cal|pork|sweet,chicken|compote|grilled|soda|spicy|tea,0,1,0,1
13433,,boiled|crispy|fish_tag|juice|meat|tea|turkey,beef|chicken|pork|seafood_tag|vegetarian,0,0,0,0
13434,,fresh|fried|grilled|low_cal|pickled|smoky|spicy|tea,beef|bread|chicken|compote|sweet|turkey,0,0,1,1
13435,mayo,baked|bread|coffee|creamy|fish_tag|juice|soda|sour|sweet,chicken|grilled|low_cal|pasta|spicy|vegan,0,0,1,1
13436,,fresh|meat|soda|turkey|vegan,fish_tag|pickled|potato,0,0,1,0
13437,citrus,chicken|coffee|compote|creamy|crispy|fiber|rice|sour|spicy,boiled|fried|soda,1,0,0,1
13438,chocolate|citrus,coffee|compote|fiber|meat|rice|sour|tea,boiled|chicken|potato|smoky|turkey,0,0,0,1
13439,nuts|seafood,baked|juice|seafood_tag|smoky|turkey|vegetarian,crispy|fiber|low_cal,0,1,0,1
13440,,baked|bread|compote|grilled|low_cal|pasta|spicy|vegan,pork|potato|rice|smoky,1,1,0,1
13441,,baked|coffee|juice|low_cal|smoky|soda|vegetarian,fish_tag|meat|sour|turkey|vegan,1,1,1,1
13442,seafood,coffee|pickled|seafood_tag|soda|vegan|vegetarian,compote|fiber|fish_tag|low_cal|rice,0,1,1,1
13443,,boiled|compote|meat|rice|vegetarian,fish_tag|grilled|pork|soda,1,0,0,1
